"493","1","77","809","4866","2019-03-28 02:37:34","False"
"494","64","49","175","6406","1998-09-24 02:40:05","False"
"495","34","81","839","1726","2009-05-30 22:33:49","False"
"496","38","12","1502","4576","1998-01-21 18:40:24","True"
"497","75","36","1050","1454","1997-12-11 09:59:59","True"
"498","43","19","1387","5146","1988-06-08 11:46:10","True"
"499","52","29","1377","4257","1971-03-22 01:06:10","False"
"500","64","42","305","9245","1981-12-19 16:27:09","False"
"501","15","32","374","1245","1976-08-25 21:31:54","False"
"502","37","41","263","1900","2016-02-29 16:37:58","False"
"503","40","3","543","9550","1991-08-26 06:38:35","True"
"504","53","18","976","5729","2019-02-25 16:25:08","False"
"505","73","91","77","4045","2005-10-06 10:15:07","False"
"506","84","27","425","9574","1975-01-04 00:16:22","True"
"507","29","72","1871","690","1978-01-12 12:24:20","False"
"508","27","60","1357","949","1973-02-10 19:43:57","True"
"509","8","43","500","2731","1989-09-10 17:22:30","True"
"510","1","95","1882","388","1994-03-18 00:45:57","False"
"511","96","54","1247","143","1972-06-30 09:03:09","True"
"512","62","14","1987","3001","1986-07-12 15:05:39","False"
"513","73","11","303","4690","2013-09-23 00:50:46","True"
"514","5","21","316","8068","1996-03-30 16:11:23","False"
"515","38","58","1537","2566","2016-03-04 18:36:54","False"
"516","61","43","1096","3874","2000-09-09 16:25:44","True"
"517","81","4","1162","9848","1988-02-01 18:13:07","False"
"518","64","28","324","2595","2007-10-18 12:29:21","False"
"519","80","81","702","1076","1992-08-06 12:00:20","True"
"520","16","40","314","2488","1985-02-25 15:21:34","False"
"521","16","89","938","9905","2003-03-02 10:48:49","False"
"522","42","62","803","8921","1985-11-29 01:39:52","False"
"523","54","28","1117","1560","2001-07-28 03:16:02","False"
"524","78","84","1197","1860","1991-04-12 18:34:03","True"
"525","3","75","1493","5758","1982-02-25 07:37:44","True"
"526","18","69","1552","3900","2014-05-14 08:00:39","False"
"527","33","22","390","6049","2017-09-21 09:03:06","True"
"528","51","90","254","6575","1991-10-02 05:07:45","False"
"529","26","60","819","3548","2009-05-10 21:48:00","False"
"530","48","66","1305","9176","2015-08-20 07:57:10","False"
"531","6","80","72","2077","1995-12-03 23:09:45","True"
"532","88","50","1800","5149","2011-09-20 19:06:28","False"
"533","95","25","1824","6","1987-12-14 19:07:36","False"
"534","82","17","367","1473","1971-01-28 17:55:06","False"
"535","39","73","1028","5170","2011-05-10 03:21:06","False"
"536","0","16","1523","5105","1978-11-14 03:58:05","True"
"537","81","42","975","6784","2015-01-06 16:51:57","True"
"538","73","37","533","4962","1993-10-17 12:31:40","False"
"539","96","33","918","5988","1995-06-23 09:44:48","False"
"540","95","26","1860","350","2009-07-20 08:05:07","False"
"541","13","84","697","5519","2007-03-26 08:13:35","False"
"542","94","66","1152","2943","2021-03-16 20:57:33","False"
"543","22","37","101","7691","2012-10-21 20:45:45","False"
"544","99","50","1328","3360","1980-05-20 03:19:52","True"
"545","46","55","1400","8416","1989-04-09 03:39:26","False"
"546","93","76","12","3218","2002-11-15 04:23:35","True"
"547","30","45","232","6605","2002-08-29 05:58:35","True"
"548","69","84","505","6884","1999-07-17 15:43:19","False"
"549","65","48","840","7429","2010-01-14 11:55:52","True"
"550","42","21","1520","4375","1986-07-22 23:58:06","False"
"551","66","39","1185","6070","1995-12-25 10:54:22","True"
"552","99","65","1989","9617","2018-08-29 08:58:59","True"
"553","50","72","662","8341","1977-09-03 10:45:34","False"
"554","61","94","1502","3524","2006-08-24 17:41:26","True"
"555","34","40","1126","9676","1997-06-09 23:23:21","False"
"556","85","55","38","9721","1981-10-22 21:45:33","True"
"557","45","18","1281","4500","2021-12-26 15:45:45","True"
"558","82","54","1133","6584","1988-07-12 00:11:54","True"
"559","25","68","724","381","1973-09-03 09:39:49","False"
"560","61","58","2","6671","1974-07-10 10:30:45","True"
"561","68","50","1753","1413","1986-11-03 20:30:33","True"
"562","12","2","889","6048","2012-08-23 10:07:20","True"
"563","23","33","1549","2694","1994-08-10 06:47:35","False"
"564","64","13","1510","1275","1985-10-10 22:48:15","False"
"565","62","86","1716","2401","1987-04-28 04:51:16","False"
"566","41","43","1622","794","1971-04-09 11:45:32","True"
"567","69","26","1743","7020","1974-02-28 22:50:56","False"
"568","89","74","886","8545","2011-06-03 03:02:35","True"
"569","62","83","485","8669","1977-05-05 08:30:07","False"
"570","3","81","1736","3348","1982-10-24 09:59:15","True"
"571","39","77","1436","2183","2004-12-12 18:51:14","True"
"572","19","92","1828","9905","2012-03-18 23:54:24","False"
"573","33","43","157","611","2010-03-22 03:23:22","False"
"574","83","61","706","827","1981-08-21 05:31:31","True"
"575","60","3","1179","2147","2008-04-22 20:40:58","False"
"576","48","46","1043","9636","1976-01-19 05:57:42","True"
"577","27","94","1997","1952","1983-12-11 06:24:46","False"
"578","77","51","621","2565","2022-07-27 22:41:41","False"
"579","68","61","851","4380","1974-01-11 00:54:16","False"
"580","7","34","712","7176","1972-11-06 10:56:55","False"
"581","75","62","1457","2681","2001-11-29 17:37:59","True"
"582","52","14","1961","2064","1978-01-18 13:53:40","True"
"583","39","60","1257","1508","1985-03-08 20:27:50","False"
"584","62","48","1019","4074","1979-04-17 04:39:49","False"
"585","87","56","995","4655","2003-08-01 10:44:18","False"
"586","79","59","1279","5993","1996-02-20 16:09:16","False"
"587","28","64","451","4215","2004-10-17 21:44:49","True"
"588","13","29","1093","5135","2002-07-31 09:08:37","False"
"589","47","1","347","2948","2004-11-25 11:46:47","True"
"590","6","80","396","6369","2005-02-25 03:11:19","False"
"591","89","33","567","591","1980-01-31 16:22:47","False"
"592","14","50","470","378","2020-07-22 00:44:55","False"
"593","68","23","434","3766","1981-03-07 09:41:52","False"
"594","2","37","1742","8670","2005-01-11 02:38:33","True"
"595","79","63","368","3067","2002-05-13 20:05:13","True"
"596","89","21","71","2181","2022-05-06 02:48:02","False"
"597","65","81","722","5838","2012-08-28 05:31:49","True"
"598","40","45","895","1172","1988-06-22 22:59:06","True"
"599","36","33","796","8268","1970-07-26 16:55:29","False"
"600","23","37","668","3044","1971-04-13 09:00:38","False"
"601","19","89","1628","952","1998-04-02 06:56:29","True"
"602","94","49","1046","7751","2017-01-11 14:56:24","True"
"603","43","67","203","5566","1994-04-10 09:59:22","True"
"604","27","68","618","1578","2000-07-06 06:24:39","True"
"605","7","84","992","5397","1981-07-20 00:55:09","False"
"606","62","93","981","1586","1973-01-29 00:34:12","False"
"607","67","93","38","7769","1989-02-01 21:07:14","True"
"608","82","48","1374","8235","2008-03-12 10:45:52","False"
"609","36","50","879","4277","1974-02-19 21:04:02","False"
"610","65","87","1778","1016","1974-06-26 12:02:43","True"
"611","62","6","1415","6672","1996-03-20 02:40:05","True"
"612","39","62","344","6676","2002-01-16 17:12:10","False"
"613","53","61","171","6934","2020-01-10 07:45:02","True"
"614","17","17","1099","2312","1973-01-06 15:45:28","True"
"615","52","66","202","3106","2022-09-18 11:22:00","True"
"616","25","55","673","3748","1973-03-06 03:21:16","False"
"617","39","43","819","8481","2021-04-26 06:30:12","True"
"618","55","25","734","4002","1989-04-02 08:35:39","False"
"619","27","44","690","8220","1995-07-30 15:15:19","True"
"620","13","68","36","1351","1983-04-13 17:20:49","True"
"621","81","51","1167","6258","2012-09-14 03:06:45","False"
"622","29","33","536","3609","2010-01-13 03:56:44","False"
"623","89","95","1208","1477","1991-01-25 00:04:10","False"
"624","53","29","478","9484","1972-10-17 05:44:52","False"
"625","33","56","786","8241","1987-11-07 10:43:13","True"
"626","57","42","872","262","2015-11-27 01:09:24","False"
"627","52","21","1088","1328","2017-04-11 03:45:24","False"
"628","19","41","827","3301","2007-04-29 05:56:02","False"
"629","52","21","1305","7145","1982-03-02 14:27:04","True"
"630","61","62","751","9515","1995-02-02 08:27:35","True"
"631","12","92","786","2436","1977-04-21 02:51:34","True"
"632","72","21","1330","8018","1993-07-08 07:02:41","False"
"633","8","85","1878","3414","1988-08-07 21:22:29","True"
"634","64","10","837","7913","1993-07-12 22:41:06","True"
"635","44","52","1763","5451","1997-07-11 15:58:04","False"
"636","60","26","281","1611","1982-01-06 06:58:31","False"
"637","96","40","1208","3606","1995-11-24 21:54:48","False"
"638","36","21","479","570","1992-03-19 18:29:23","False"
"639","68","77","582","6233","2014-12-03 17:09:59","False"
"640","98","77","49","8399","2010-08-19 19:20:57","True"
"641","25","51","217","5725","1997-08-02 13:39:24","False"
"642","68","97","1486","373","1996-02-24 15:55:00","False"
"643","16","6","1182","2030","2021-11-10 10:17:48","False"
"644","31","42","1639","3883","2005-03-07 21:53:59","True"
"645","48","1","750","1297","2020-10-05 13:46:20","False"
"646","4","20","1258","6427","2002-03-16 03:37:41","False"
"647","22","17","1696","8600","1976-09-06 11:38:58","True"
"648","22","24","1941","473","1986-04-21 13:07:09","True"
"649","9","78","748","1284","2021-06-18 17:33:20","False"
"650","64","15","1618","2595","2007-07-12 05:42:04","False"
"651","13","76","796","8439","1993-09-18 17:51:35","True"
"652","63","4","493","2997","1972-07-25 08:23:38","True"
"653","53","16","743","2932","1976-08-13 11:06:42","False"
"654","5","53","895","5256","2004-01-02 01:19:58","False"
"655","90","19","762","6294","1998-08-08 05:08:18","False"
"656","2","0","772","1894","2009-10-15 19:39:43","True"
"657","98","87","1247","139","2010-02-07 20:45:25","False"
"658","72","22","649","7895","2000-05-24 13:12:43","True"
"659","7","38","1289","9043","2015-05-27 12:22:18","False"
"660","7","21","224","741","1997-01-13 12:39:33","False"
"661","51","53","1497","1097","2019-11-29 05:40:03","True"
"662","92","49","1102","4458","1975-07-26 03:52:24","False"
"663","25","97","281","1489","1988-06-02 10:55:16","False"
"664","47","52","39","9083","1987-07-12 12:38:59","True"
"665","73","1","1699","8742","1984-04-08 08:59:49","False"
"666","80","73","1067","9606","2019-12-25 07:51:13","True"
"667","22","17","1371","8173","1988-03-22 18:56:51","False"
"668","74","98","1375","7963","1978-04-08 15:44:04","True"
"669","28","27","28","2234","1979-02-19 02:59:35","True"
"670","42","55","340","8300","1985-02-02 03:43:55","True"
"671","73","77","144","5865","2016-10-03 19:27:44","True"
"672","17","18","106","2008","2012-06-25 23:22:52","False"
"673","53","94","1401","5800","2007-06-02 19:34:21","False"
"674","17","29","1227","1849","1986-06-03 14:45:32","False"
"675","71","96","1583","9970","2004-02-06 02:40:19","False"
"676","88","72","1117","636","2022-08-16 12:13:50","False"
"677","60","75","1727","5794","1999-04-16 01:18:52","False"
"678","71","11","299","2781","2015-03-29 02:55:17","False"
"679","82","74","866","416","2022-04-06 19:12:59","False"
"680","50","8","801","1423","2003-12-31 03:16:38","True"
"681","72","46","169","6670","2010-03-16 17:17:54","True"
"682","35","72","472","8642","1986-04-06 12:30:57","True"
"683","29","26","343","7999","2015-06-10 19:39:19","False"
"684","79","83","703","2832","2013-08-16 05:05:00","True"
"685","68","26","1600","9978","2006-05-20 23:08:42","True"
"686","78","31","112","4154","1972-12-29 22:09:17","False"
"687","23","0","1103","224","1999-02-12 18:11:49","False"
"688","54","52","1055","5524","1997-05-31 14:37:31","True"
"689","55","51","1278","6277","1985-07-20 14:39:53","True"
"690","12","91","796","7051","1975-05-04 09:57:26","False"
"691","90","27","1489","5354","1978-02-22 17:16:00","False"
"692","54","11","1384","1805","2012-11-25 04:26:05","False"
"693","45","25","1659","8094","2010-12-13 05:35:56","True"
"694","89","54","400","4474","1978-09-11 11:08:59","False"
"695","88","62","1600","1670","2015-04-12 16:03:16","True"
"696","55","26","1046","822","1985-11-11 10:02:51","False"
"697","44","77","206","3672","1986-02-04 12:17:08","False"
"698","35","23","1961","8943","2005-08-26 14:57:38","False"
"699","79","88","1410","2515","2017-11-22 12:43:17","False"
"700","90","78","736","7972","2022-10-06 00:19:42","True"
"701","71","26","1048","5821","2020-08-23 19:09:03","False"
"702","46","23","715","686","1996-12-28 14:43:28","True"
"703","75","99","236","2856","1990-01-24 21:09:47","False"
"704","6","60","808","5886","2022-07-22 09:19:31","True"
"705","36","50","1401","9870","1991-03-29 01:42:20","True"
"706","98","0","1802","1802","2020-09-19 02:56:13","True"
"707","17","84","1245","367","1990-02-28 09:59:54","False"
"708","36","32","899","8751","1994-12-16 16:58:35","False"
"709","73","62","750","469","1979-09-08 19:14:51","True"
"710","46","33","1111","9290","1995-06-27 04:23:09","True"
"711","6","22","832","3412","1998-10-07 13:53:53","False"
"712","34","0","1239","3717","1986-10-27 02:43:36","True"
"713","44","5","83","5793","2000-03-03 17:15:41","False"
"714","6","91","1944","5373","2014-01-12 18:41:35","False"
"715","30","51","796","4856","2004-03-04 23:54:56","False"
"716","56","25","886","7162","1988-11-24 07:49:08","False"
"717","52","45","717","3619","2018-04-12 05:48:23","True"
"718","32","41","1361","1420","1996-01-18 23:46:03","False"
"719","37","55","253","4031","1981-06-15 00:38:00","False"
"720","6","75","1678","8277","2021-04-11 15:32:22","True"
"721","56","21","1107","1135","2017-11-08 18:47:40","True"
"722","63","33","944","8474","1985-06-07 02:29:34","False"
"723","96","28","379","1171","1975-03-11 03:49:06","False"
"724","38","24","360","374","1994-09-02 18:54:05","True"
"725","99","10","507","3508","2006-04-08 09:46:23","False"
"726","80","75","886","6815","2017-06-24 06:12:30","False"
"727","34","24","543","8649","2011-10-21 08:50:01","True"
"728","87","4","299","3718","2003-04-11 02:20:57","True"
"729","92","36","549","9198","1980-05-31 08:08:56","True"
"730","29","64","556","2902","1994-03-31 22:40:18","True"
"731","96","64","1428","5444","1978-05-20 05:46:47","False"
"732","83","97","383","6071","1978-08-14 04:23:53","False"
"733","57","99","1808","5604","2004-04-28 04:52:04","False"
"734","52","57","95","6801","1971-05-03 13:53:05","True"
"735","48","65","1466","7834","2006-11-22 11:42:59","True"
"736","86","67","485","4673","1975-11-18 08:40:12","False"
"737","76","58","997","3615","1985-07-31 18:12:35","True"
"738","30","36","1843","4573","2019-12-22 01:20:37","False"
"739","87","91","759","1496","1983-10-04 12:36:58","False"
"740","78","0","536","972","1971-05-28 15:57:35","False"
"741","26","81","637","4486","2010-01-05 22:02:05","True"
"742","37","5","52","6293","2017-11-10 14:12:22","False"
"743","74","40","1045","1603","2011-08-13 11:56:13","False"
"744","9","78","1392","9783","2017-04-17 08:55:06","True"
"745","52","51","1046","8704","2015-12-15 03:19:47","True"
"746","1","97","172","1101","2007-04-26 02:16:17","True"
"747","13","40","275","495","2015-04-25 18:30:26","True"
"748","41","71","36","4474","1971-01-03 23:12:02","True"
"749","71","47","14","4962","1983-12-03 08:21:31","False"
"750","73","27","1215","7901","1976-07-24 02:41:20","True"
"751","72","77","1659","7556","1973-12-12 02:42:18","True"
"752","0","75","55","1263","1976-01-04 21:32:47","True"
"753","26","81","69","8233","2008-02-16 17:09:58","False"
"754","88","38","690","639","1999-05-30 07:37:43","False"
"755","82","59","1131","6641","1977-12-05 19:23:02","True"
"756","59","83","1158","7372","1999-11-10 13:04:43","False"
"757","83","10","1106","3960","1970-02-21 07:50:50","True"
"758","42","68","1937","4924","1987-02-21 05:31:04","False"
"759","89","26","1718","7579","1996-04-16 08:44:25","True"
"760","75","69","824","1079","2007-02-24 03:12:43","False"
"761","35","23","1701","135","2017-03-28 18:51:04","False"
"762","95","81","243","3603","2012-03-20 05:36:50","False"
"763","51","11","1719","9218","2019-04-11 01:48:34","True"
"764","31","12","1336","2718","2005-12-19 18:42:48","True"
"765","12","19","62","5240","2001-01-18 11:08:09","True"
"766","61","92","19","56","1970-05-22 02:23:36","False"
"767","29","26","1790","9888","2002-05-16 00:20:37","True"
"768","80","98","715","7870","2001-11-01 21:15:49","False"
"769","65","15","58","247","2008-04-02 21:01:38","False"
"770","28","96","159","2626","2020-09-06 22:41:18","True"
"771","74","36","1212","6103","2019-06-18 02:02:15","True"
"772","2","21","115","4746","1990-06-23 05:10:07","True"
"773","13","76","1801","6442","1984-05-07 02:04:51","True"
"774","91","51","830","4825","1986-06-17 08:29:42","False"
"775","40","1","1328","4468","2012-09-19 07:18:56","False"
"776","84","52","59","2834","2004-11-12 00:58:21","False"
"777","70","56","949","9322","1995-08-27 03:47:37","True"
"778","72","18","69","1036","2021-05-16 03:02:39","False"
"779","99","1","1265","1225","1984-08-02 14:42:56","True"
"780","3","6","616","3541","1976-08-14 23:58:31","True"
"781","77","45","1526","469","1986-01-13 23:43:04","True"
"782","48","71","121","4348","1982-07-08 03:28:43","False"
"783","89","99","1940","6783","1980-07-05 02:36:42","False"
"784","60","37","36","3335","2017-04-03 06:56:41","True"
"785","15","48","1712","424","1998-07-23 20:41:06","True"
"786","91","10","207","8910","1991-05-23 08:39:09","False"
"787","41","26","450","6240","2006-07-11 14:14:15","True"
"788","82","44","1138","4252","1985-08-21 16:11:58","True"
"789","13","71","1279","6932","1975-01-05 09:57:53","False"
"790","5","31","1886","2186","2017-05-31 10:20:57","False"
"791","48","8","226","8464","1994-11-12 21:41:51","True"
"792","7","33","861","492","1994-12-27 18:49:57","True"
"793","59","53","812","520","2011-10-15 21:40:30","False"
"794","49","50","1407","8826","1979-05-08 05:43:04","False"
"795","59","86","265","9169","1984-12-20 02:09:59","False"
"796","72","26","1437","5006","2015-04-25 01:54:24","True"
"797","98","64","823","2938","1996-01-30 02:55:50","True"
"798","86","32","1117","640","1979-01-18 02:54:56","False"
"799","73","90","1397","4489","2001-04-15 01:38:01","True"
"800","24","99","1206","3224","1977-09-10 01:07:16","True"
"801","31","65","1843","3093","1999-08-05 21:58:12","True"
"802","88","76","684","9934","2010-03-27 09:48:46","True"
"803","14","39","1711","5013","1988-09-20 19:14:02","False"
"804","16","26","1950","4088","2004-04-17 20:07:46","False"
"805","12","9","1242","499","1983-09-16 07:30:00","False"
"806","65","46","1450","7050","1998-09-07 17:59:49","True"
"807","36","20","20","1643","1984-09-03 08:53:20","False"
"808","61","40","337","9545","1995-10-02 19:24:14","False"
"809","34","5","118","7409","2018-12-13 00:20:31","True"
"810","8","66","444","8376","1973-12-06 14:05:26","True"
"811","37","12","1242","5095","2012-03-29 03:36:30","True"
"812","31","11","1119","1670","2000-07-20 13:51:04","True"
"813","17","83","390","5263","2001-12-19 10:10:42","True"
"814","35","50","1556","6684","2009-10-26 09:34:23","True"
"815","43","75","1436","1669","2002-02-23 07:20:06","True"
"816","59","12","1908","1916","2004-11-15 15:09:46","False"
"817","54","95","47","3915","2002-10-15 04:50:19","False"
"818","69","19","1955","2360","1991-07-23 21:43:32","False"
"819","27","44","739","1464","2010-09-22 01:03:58","True"
"820","91","73","1586","9996","2009-01-24 21:10:03","True"
"821","13","17","1638","3025","1995-11-27 02:56:52","True"
"822","93","28","1373","4115","2001-06-05 07:56:03","False"
"823","77","86","896","9941","1999-12-04 19:02:47","True"
"824","84","96","1641","9812","1994-12-09 02:12:59","False"
"825","51","73","1024","449","1987-07-28 03:49:07","True"
"826","16","61","698","2867","2020-07-10 16:29:24","False"
"827","87","49","1258","9178","1972-02-01 12:14:25","False"
"828","82","39","872","1421","1986-07-16 09:14:35","True"
"829","70","57","1446","8581","1997-05-28 23:32:36","True"
"830","9","83","17","8533","1983-06-16 00:08:00","False"
"831","75","20","16","5114","1978-11-25 20:13:32","False"
"832","98","99","1576","2166","1989-01-01 23:27:57","True"
"833","46","51","619","3001","2016-12-30 09:25:40","False"
"834","77","92","220","4919","1970-07-20 15:35:19","True"
"835","27","0","694","2301","1976-03-07 02:53:32","True"
"836","61","39","1657","4220","1999-08-05 18:16:18","False"
"837","78","89","243","3462","1975-07-18 21:42:27","False"
"838","92","68","1244","1386","2020-03-14 07:29:37","True"
"839","89","90","1150","3755","2015-09-15 15:07:54","False"
"840","57","97","1796","3635","2012-10-02 19:38:12","False"
"841","81","56","1830","5508","1992-03-10 10:11:48","True"
"842","33","32","353","5802","1972-12-01 04:08:45","False"
"843","99","4","764","4422","1990-02-02 02:59:35","True"
"844","87","67","1547","4421","1980-09-18 18:40:09","True"
"845","18","72","1181","4867","2010-07-10 09:52:34","False"
"846","21","97","299","3339","2001-02-07 13:00:14","False"
"847","59","87","809","4977","2014-10-30 22:46:04","True"
"848","52","43","537","6237","1976-12-22 06:07:27","False"
"849","54","10","767","2530","1980-08-27 20:16:29","False"
"850","49","7","1073","7499","1976-01-02 00:52:43","False"
"851","33","17","59","1680","1991-06-07 21:23:17","False"
"852","53","64","1915","1009","1993-11-18 17:52:44","False"
"853","45","59","590","3084","1989-12-06 03:52:09","True"
"854","57","66","1807","2816","1992-04-22 05:26:27","False"
"855","87","57","249","3974","1976-09-24 00:02:31","False"
"856","93","13","1392","5274","2009-11-27 19:54:42","True"
"857","44","15","1667","3082","1997-03-21 21:57:29","True"
"858","11","86","1302","2106","1999-12-16 12:50:59","False"
"859","7","97","608","4472","2019-11-26 12:31:44","False"
"860","47","70","1556","5273","2012-09-29 02:21:02","True"
"861","91","43","1996","5766","2007-05-29 20:15:53","True"
"862","64","61","507","5229","2020-06-02 04:38:22","False"
"863","23","74","1583","6009","1973-12-23 04:19:29","True"
"864","36","5","925","4059","1984-10-26 04:51:30","False"
"865","81","21","1156","7287","1994-04-12 00:43:41","True"
"866","83","98","1855","6607","1991-12-21 19:50:26","False"
"867","9","96","704","7866","2002-11-12 07:13:28","True"
"868","73","62","1449","3936","2020-04-21 15:14:49","True"
"869","1","31","1134","2408","1987-06-13 04:06:21","True"
"870","25","50","447","8162","1988-03-19 18:55:33","True"
"871","98","24","153","8373","2016-11-08 23:01:40","True"
"872","39","20","917","713","1972-07-23 12:07:24","False"
"873","71","54","229","6654","2002-04-27 17:18:10","False"
"874","51","96","1111","7976","2004-05-21 01:00:55","False"
"875","51","96","1045","6020","2009-02-22 02:09:48","False"
"876","46","39","1033","5711","2020-12-05 11:37:05","True"
"877","17","63","783","1871","1996-03-24 11:45:07","False"
"878","43","16","1088","3007","2006-09-05 17:11:17","True"
"879","12","31","779","1000","1995-06-24 21:44:46","True"
"880","81","12","1365","8174","2008-06-22 06:37:38","True"
"881","27","96","1488","115","2000-03-16 20:51:24","True"
"882","10","3","1406","4794","1989-12-09 18:20:30","True"
"883","80","0","744","2076","2009-12-24 13:57:15","True"
"884","10","82","1746","4670","1972-08-04 13:09:28","True"
"885","18","2","1767","2689","1989-12-23 03:57:13","False"
"886","57","97","1726","4725","1987-04-15 06:38:23","True"
"887","18","19","120","9766","2018-02-20 07:34:11","True"
"888","35","90","411","4406","1972-11-29 01:17:59","True"
"889","95","45","600","859","1985-10-14 03:11:12","True"
"890","47","17","1099","7521","2013-05-22 07:30:01","False"
"891","99","28","1488","1543","1972-12-03 01:15:40","False"
"892","52","14","1915","5782","2013-09-04 02:01:31","False"
"893","91","89","1527","3530","1998-07-07 02:07:20","False"
"894","22","45","451","7194","1998-03-24 02:23:08","True"
"895","83","98","652","8599","2001-08-09 07:56:43","True"
"896","29","14","248","9135","2016-06-13 01:24:29","True"
"897","83","47","452","2805","2011-06-01 15:52:48","False"
"898","32","62","501","8913","2020-09-12 13:52:16","True"
"899","85","97","1364","9688","2000-11-13 13:33:20","False"
"900","63","89","1064","1185","1977-12-01 11:22:35","True"
"901","93","67","17","7533","1999-06-26 20:35:56","False"
"902","75","21","832","3762","1996-06-10 12:40:23","False"
"903","89","26","495","3623","1997-10-31 19:14:11","True"
"904","77","32","1999","6766","2009-04-24 02:37:10","False"
"905","97","57","143","4782","2004-08-02 21:00:59","True"
"906","33","56","1763","5760","1970-01-21 15:19:20","False"
"907","1","56","12","9797","2009-09-05 11:57:04","False"
"908","48","1","1133","7807","1988-12-07 08:02:45","False"
"909","93","79","1875","7924","2008-04-22 21:27:11","False"
"910","98","51","638","7803","1980-03-17 10:04:11","False"
"911","39","54","1274","3121","1985-03-24 05:40:09","False"
"912","60","85","1356","3981","1978-09-14 08:26:28","False"
"913","39","21","1406","9670","1982-08-09 22:18:27","False"
"914","29","22","105","4210","2017-04-01 22:19:39","False"
"915","5","63","816","6842","2005-10-17 00:55:05","True"
"916","37","35","689","5395","2005-01-17 07:05:44","True"
"917","28","73","618","8069","1992-01-17 12:54:47","False"
"918","36","78","370","7800","1992-11-08 14:55:35","False"
"919","39","23","1410","1125","2022-04-20 13:26:49","False"
"920","21","67","1615","9640","1974-03-07 15:00:13","False"
"921","13","79","972","2283","1971-03-28 11:28:12","False"
"922","40","3","1767","3665","1978-02-14 12:57:50","False"
"923","26","7","176","5930","2005-11-23 08:33:09","False"
"924","51","62","1727","8654","1997-01-14 09:56:43","True"
"925","38","22","1716","3501","2003-07-23 12:17:22","True"
"926","24","79","1149","9453","2013-09-26 18:55:47","True"
"927","63","71","1786","517","1995-07-27 23:49:08","True"
"928","74","34","1867","82","2013-09-08 08:58:51","False"
"929","74","14","944","274","1996-07-14 07:24:30","True"
"930","30","75","346","7694","2009-09-14 11:39:05","True"
"931","29","47","1037","1252","1970-01-08 00:43:21","True"
"932","27","31","1320","7353","2016-10-05 23:34:42","True"
"933","14","60","925","8192","1988-10-21 23:01:50","False"
"934","26","67","739","8624","2021-06-01 22:01:27","True"
"935","72","86","363","9630","1986-12-22 14:25:44","False"
"936","27","2","455","6456","2011-06-06 12:40:01","False"
"937","81","12","455","6004","2006-07-30 05:32:39","True"
"938","4","48","1092","24","2014-10-23 02:50:59","False"
"939","86","60","178","3866","1985-08-20 17:35:24","False"
"940","53","85","1361","9669","2007-02-27 14:50:19","True"
"941","71","8","1643","2322","1976-08-05 19:09:50","False"
"942","49","84","922","777","2005-06-26 11:01:02","False"
"943","17","30","540","1744","1981-08-19 10:28:38","True"
"944","54","67","1334","9108","1987-01-11 07:01:28","False"
"945","77","91","1465","3281","1988-11-24 23:22:52","False"
"946","12","20","1057","4031","2008-07-11 17:52:11","True"
"947","85","31","1565","4719","2021-03-31 06:18:36","True"
"948","26","74","1346","6517","1974-12-08 12:11:32","True"
"949","85","65","186","2945","2018-01-18 17:19:12","False"
"950","48","69","1250","1737","1994-12-05 08:24:48","True"
"951","36","46","360","5441","1982-12-11 21:47:50","False"
"952","66","78","1843","9572","2010-10-15 18:16:21","False"
"953","41","49","1719","1818","2008-10-27 16:23:54","True"
"954","11","5","219","9655","1987-08-22 09:45:53","False"
"955","63","97","1604","3910","1971-06-16 07:51:46","False"
"956","90","95","1729","7933","1996-02-11 03:21:19","True"
"957","4","40","821","265","1984-11-12 16:38:47","False"
"958","29","3","750","6506","1984-07-30 20:26:31","True"
"959","13","93","411","8219","2018-05-30 07:16:00","False"
"960","42","50","1136","533","1989-10-21 11:37:15","False"
"961","56","71","1939","748","2010-10-04 20:55:13","True"
"962","34","97","1622","6147","2012-04-01 21:25:22","True"
"963","88","58","146","5771","2003-07-31 18:43:40","True"
"964","0","50","794","2197","2015-02-05 09:30:24","True"
"965","29","55","1093","7781","1976-04-06 18:52:54","True"
"966","51","16","1523","1928","1975-04-14 08:20:13","False"
"967","69","71","1757","7067","1992-11-29 04:38:38","False"
"968","77","25","144","3703","2016-10-29 07:31:36","True"
"969","86","71","761","2655","2013-09-12 08:08:49","True"
"970","99","30","1970","614","2012-04-01 09:45:58","False"
"971","30","31","281","2390","1990-11-19 23:01:25","True"
"972","54","81","1197","732","2008-06-18 07:18:48","True"
"973","46","0","371","8603","2000-04-13 09:52:35","False"
"974","74","33","1535","3438","2020-10-24 17:25:34","False"
"975","4","43","500","1067","2017-04-21 23:03:22","True"
"976","44","84","710","8866","2003-12-14 22:07:17","True"
"977","37","67","1281","4465","1983-01-29 18:54:37","False"
"978","35","50","676","1763","1970-09-08 20:12:17","True"
"979","17","47","244","3323","1998-04-23 05:53:55","True"
"980","39","89","455","1154","1980-07-03 11:43:27","True"
"981","33","42","1007","2867","2016-02-12 00:07:11","True"
"982","0","22","1955","9554","2008-08-12 20:14:01","False"
"983","87","93","244","1102","1988-08-21 10:16:23","False"
"984","83","33","343","3562","1993-02-27 02:18:53","True"
"985","85","87","1158","2888","1979-07-24 01:04:48","True"
