"618","Mind especially against","yada yada","258.60","False"
"619","Because door teacher hold","yada yada","378.93","True"
"620","College ground center","yada yada","87.49","True"
"621","Site how key camera","yada yada","451.95","True"
"622","Picture order another significant","yada yada","229.33","False"
"623","Act little unit","yada yada","116.30","False"
"624","Professional professional remain recognize anyone","yada yada","473.06","True"
"625","Dog beautiful study generation","yada yada","163.31","False"
"626","Strategy base black cold near","yada yada","267.61","True"
"627","Represent central feel right","yada yada","318.35","True"
"628","Who strategy owner","yada yada","448.43","True"
"629","Hold local usually street sing","yada yada","295.99","True"
"630","Land onto board","yada yada","319.17","False"
"631","Popular central sport","yada yada","348.81","True"
"632","Head should order impact within","yada yada","196.41","False"
"633","Imagine believe talk education policy","yada yada","393.49","False"
"634","Answer front which","yada yada","450.80","False"
"635","Evening nearly consumer usually","yada yada","476.78","False"
"636","Quickly then financial people","yada yada","342.38","False"
"637","Station human audience","yada yada","472.54","True"
"638","Fear subject particularly","yada yada","195.23","False"
"639","May instead late put","yada yada","263.18","True"
"640","Small much public across","yada yada","146.42","True"
"641","Series though early tend","yada yada","130.20","False"
"642","Direction thing suffer fact within","yada yada","255.52","True"
"643","Anything have answer","yada yada","51.26","False"
"644","Federal receive easy","yada yada","307.00","False"
"645","Church act","yada yada","248.76","False"
"646","Fast country girl","yada yada","259.12","True"
"647","Front because","yada yada","10.42","True"
"648","Tell there wait","yada yada","256.88","True"
"649","Sea avoid goal view","yada yada","154.43","False"
"650","Strong front you","yada yada","85.20","True"
"651","Expect area","yada yada","170.26","True"
"652","Police walk close","yada yada","399.96","False"
"653","Yeah unit a improve","yada yada","396.31","True"
"654","Forget shake wish","yada yada","133.72","True"
"655","Tell choose new recognize","yada yada","323.54","False"
"656","Film benefit attention myself","yada yada","300.30","False"
"657","Yet paper official our","yada yada","0.55","True"
"658","Protect lay","yada yada","429.29","False"
"659","Within rock short hard","yada yada","354.35","False"
"660","Pull number note break","yada yada","432.93","True"
"661","Moment world hear","yada yada","259.67","True"
"662","Network today story yard good","yada yada","124.52","True"
"663","Animal save world condition industry","yada yada","261.72","True"
"664","Reality as dinner","yada yada","342.26","True"
"665","Market difference run","yada yada","106.83","False"
"666","Always any night","yada yada","349.93","True"
"667","Decide both good cut college","yada yada","391.52","True"
"668","Such finally fact situation that","yada yada","333.92","False"
"669","Past institution law area inside","yada yada","203.21","False"
"670","Almost realize whom picture","yada yada","144.63","True"
"671","Trade audience determine shake","yada yada","290.69","True"
"672","Scientist window program case","yada yada","234.50","True"
"673","Professional school culture","yada yada","500.04","False"
"674","Grow which","yada yada","282.19","False"
"675","Point threat address best type","yada yada","443.90","False"
"676","Art energy significant","yada yada","71.17","False"
"677","Treatment ground outside language good","yada yada","190.17","True"
"678","Head similar political","yada yada","241.27","False"
"679","Identify recently my owner statement","yada yada","52.36","True"
"680","Give ball behind coach nearly","yada yada","446.63","True"
"681","Prevent tonight score","yada yada","62.72","True"
"682","Southern where","yada yada","57.57","True"
"683","Shake collection begin out admit","yada yada","170.90","True"
"684","Office culture last","yada yada","100.63","False"
"685","Evidence sell","yada yada","406.61","True"
"686","Behavior particular loss","yada yada","70.42","False"
"687","Catch degree body her","yada yada","457.18","True"
"688","Try action deal","yada yada","72.31","True"
"689","Style policy fact","yada yada","256.97","True"
"690","Thought thus door","yada yada","192.10","False"
"691","Teach garden","yada yada","413.01","False"
"692","Wind suffer eye","yada yada","413.25","True"
"693","Before political","yada yada","83.14","True"
"694","Not fill good","yada yada","346.04","True"
"695","Series lead clear","yada yada","321.33","False"
"696","Off camera subject space analysis","yada yada","158.74","False"
"697","Fire month will eye","yada yada","17.99","False"
"698","Tv try factor manager against","yada yada","256.37","False"
"699","Majority color weight","yada yada","126.01","True"
"700","Us gas","yada yada","227.19","False"
"701","Strong star","yada yada","466.80","True"
"702","Top improve improve","yada yada","328.21","True"
"703","To plant candidate","yada yada","73.76","True"
"704","National cost edge","yada yada","96.00","False"
"705","Blood movie daughter day","yada yada","280.02","True"
"706","Foot green somebody","yada yada","166.73","False"
"707","Every fine let","yada yada","5.72","True"
"708","Go street during share","yada yada","428.88","False"
"709","Fall seem lose","yada yada","5.39","False"
"710","Door anything","yada yada","315.48","False"
"711","Industry heavy street large","yada yada","72.71","False"
"712","Must picture","yada yada","251.94","False"
"713","Better quite which deal","yada yada","451.22","False"
"714","Like public idea space foot","yada yada","292.26","False"
"715","Think kind should data","yada yada","469.01","False"
"716","Upon someone pick agree we","yada yada","10.89","False"
"717","Remember fact","yada yada","186.29","False"
"718","From left nothing within","yada yada","121.65","True"
"719","Even century between administration","yada yada","24.42","False"
"720","Window contain office","yada yada","48.70","False"
"721","Exist not relationship step","yada yada","16.44","True"
"722","Fire yourself school true","yada yada","72.54","False"
"723","Become once case","yada yada","259.87","True"
"724","Consumer owner","yada yada","77.39","True"
"725","Continue training site","yada yada","455.95","True"
"726","Anything my myself all Republican","yada yada","4.85","False"
"727","Apply adult democratic","yada yada","427.06","True"
"728","Sort read","yada yada","383.31","True"
"729","Four develop according","yada yada","290.74","True"
"730","Task forward increase economy","yada yada","16.13","False"
"731","Lot key play best","yada yada","67.32","True"
"732","Both market","yada yada","282.75","True"
"733","Surface brother they","yada yada","87.85","False"
"734","Receive about body before politics","yada yada","292.71","True"
"735","Light if act care task","yada yada","400.26","True"
"736","Pay size economic on","yada yada","269.03","True"
"737","There certain full east","yada yada","106.46","True"
"738","View conference bag","yada yada","27.42","False"
"739","Behavior yet never recognize","yada yada","51.45","True"
"740","Project enough realize camera","yada yada","209.41","False"
"741","Not war current the","yada yada","180.20","False"
"742","Artist individual realize minute","yada yada","341.01","True"
"743","They serve senior","yada yada","111.84","True"
"744","Act live voice","yada yada","16.03","True"
"745","Anyone sure type stop sister","yada yada","237.36","False"
"746","Positive building sea","yada yada","353.43","False"
"747","Ever first time wife","yada yada","391.31","False"
"748","Resource bed agree","yada yada","155.24","False"
"749","Fall yes nice share","yada yada","160.07","False"
"750","Man parent","yada yada","169.52","False"
"751","Success sea","yada yada","120.62","True"
"752","Mind or picture draw","yada yada","28.85","True"
"753","Ready teach approach successful sing","yada yada","394.96","True"
"754","Science property","yada yada","276.89","True"
"755","Military senior reflect author","yada yada","43.77","True"
"756","Your evening","yada yada","12.01","False"
"757","Ten agent","yada yada","331.80","True"
"758","Particular still why performance","yada yada","485.99","True"
"759","Weight moment many","yada yada","209.64","False"
"760","Until ground window","yada yada","304.22","True"
"761","Visit brother ago","yada yada","77.46","True"
"762","Responsibility least magazine plan","yada yada","361.15","True"
"763","Site once","yada yada","189.39","True"
"764","Argue yeah feeling change","yada yada","455.98","True"
"765","Daughter talk system wind","yada yada","293.73","False"
"766","Turn natural","yada yada","256.71","True"
"767","Century prepare treat laugh indeed","yada yada","283.71","False"
"768","Human stay sit","yada yada","362.00","False"
"769","They write media difficult","yada yada","124.92","True"
"770","Building nature other method","yada yada","274.33","True"
"771","Foot issue prevent teacher","yada yada","64.88","True"
"772","Former trial safe usually","yada yada","74.37","True"
"773","Commercial say customer information","yada yada","168.92","False"
"774","Also network security red himself","yada yada","223.98","False"
"775","Stuff behavior agreement close","yada yada","189.97","True"
"776","Purpose institution action social","yada yada","45.40","True"
"777","Image to maintain","yada yada","382.15","False"
"778","Build with both","yada yada","53.85","False"
"779","Break beautiful cause","yada yada","44.24","True"
"780","Son prove many company only","yada yada","136.23","False"
"781","Record recent","yada yada","288.85","False"
"782","Great little hair money","yada yada","36.27","True"
"783","Boy report meeting","yada yada","350.01","False"
"784","Begin how cell","yada yada","348.37","False"
"785","Budget stage","yada yada","105.33","True"
"786","Reason six themselves move difference","yada yada","418.76","False"
"787","Performance out grow","yada yada","379.82","True"
"788","Guy school yeah","yada yada","362.43","True"
"789","Sometimes address character help reason","yada yada","185.60","True"
"790","National black","yada yada","435.80","True"
"791","Movie part see","yada yada","387.45","True"
"792","Career early again mother","yada yada","396.81","False"
"793","Item military even answer up","yada yada","447.69","True"
"794","Anyone north husband movie","yada yada","218.15","False"
"795","Than baby","yada yada","103.94","False"
"796","Mean form water safe certainly","yada yada","395.37","True"
"797","Deep street give already","yada yada","259.69","True"
"798","Number under avoid business","yada yada","134.59","False"
"799","Since never star number nearly","yada yada","21.15","True"
"800","Might company around","yada yada","120.29","True"
"801","Meeting government forward last","yada yada","46.15","True"
"802","There far because","yada yada","231.16","True"
"803","Within reach couple school among","yada yada","19.39","True"
"804","Yet lawyer performance still","yada yada","376.48","False"
"805","Strong over authority one","yada yada","118.81","True"
"806","Deal chance ever","yada yada","54.18","True"
"807","Inside which should two help","yada yada","95.51","True"
"808","Run amount guess safe age","yada yada","241.41","False"
"809","Deep protect attack article age","yada yada","305.45","True"
"810","Assume become reduce right","yada yada","120.12","False"
"811","Story some couple left","yada yada","97.01","False"
"812","Actually whom clearly","yada yada","286.45","True"
"813","Gun wear","yada yada","341.01","True"
"814","Sport food from task","yada yada","217.47","True"
"815","Reason buy public nice","yada yada","62.78","True"
"816","Down figure","yada yada","129.35","False"
"817","Official evidence act so","yada yada","413.39","False"
"818","Product write","yada yada","98.33","False"
"819","Only fall sing data","yada yada","435.72","False"
"820","Stage time late guess stand","yada yada","212.13","True"
"821","Provide article drop join","yada yada","487.69","True"
"822","Travel reality teacher administration","yada yada","375.72","False"
"823","Have drug child","yada yada","239.60","False"
"824","Why every apply agent fear","yada yada","70.10","True"
"825","Style foreign dark enter politics","yada yada","143.55","False"
"826","Compare only coach","yada yada","418.86","True"
"827","She TV consider future","yada yada","97.16","True"
"828","Song this eat expert","yada yada","338.07","True"
"829","Why discuss agreement reflect","yada yada","243.92","True"
"830","Later general fact which who","yada yada","149.13","False"
"831","Parent one man main east","yada yada","325.76","False"
"832","Company again serious then career","yada yada","339.89","False"
"833","His happy sing paper","yada yada","253.08","True"
"834","Decision break","yada yada","383.58","False"
"835","Management author into","yada yada","487.96","False"
"836","Image yourself hear","yada yada","310.87","True"
"837","Thought smile","yada yada","370.31","True"
"838","Sure city far","yada yada","225.65","False"
"839","Usually important","yada yada","302.07","False"
"840","Detail road meet wall","yada yada","36.73","False"
"841","For when generation","yada yada","68.02","True"
"842","Friend follow career bad fine","yada yada","158.05","False"
"843","President all north big sign","yada yada","143.51","True"
"844","Whatever record billion today receive","yada yada","150.34","False"
"845","Respond make rather from","yada yada","89.28","True"
"846","Happy small ago","yada yada","58.08","True"
"847","Speech discussion manage identify man","yada yada","0.93","True"
"848","Test street official","yada yada","414.96","True"
"849","Worry remember teacher","yada yada","400.99","False"
"850","Lot coach attention himself","yada yada","243.19","True"
"851","Certainly move answer conference","yada yada","141.88","False"
"852","Actually senior oil bar","yada yada","292.26","False"
"853","Movie happy world reveal course","yada yada","422.60","True"
"854","Health training trip thing prove","yada yada","240.08","True"
"855","Son thus paper level","yada yada","486.79","False"
"856","Rather almost establish such","yada yada","475.37","False"
"857","Organization few","yada yada","476.79","True"
"858","Woman chair wife","yada yada","288.74","True"
"859","At continue","yada yada","227.33","False"
"860","Window activity article act have","yada yada","128.16","True"
"861","Even enter","yada yada","407.85","True"
"862","Century director yet president","yada yada","264.38","False"
"863","Especially energy rule","yada yada","168.28","True"
"864","Personal buy","yada yada","170.73","False"
"865","Very future animal","yada yada","465.35","False"
"866","According piece","yada yada","103.13","False"
"867","Party three","yada yada","290.60","False"
"868","Black throughout soldier bar do","yada yada","226.87","False"
"869","Medical level successful young matter","yada yada","453.74","True"
"870","Little direction party defense very","yada yada","152.34","False"
"871","Size friend man minute","yada yada","83.81","False"
"872","Animal quite conference what media","yada yada","112.90","False"
"873","Off still second","yada yada","314.18","False"
"874","Candidate six hope","yada yada","219.67","True"
"875","Art machine career","yada yada","349.12","True"
"876","Yet own","yada yada","292.80","True"
"877","Mind table discuss","yada yada","49.04","False"
"878","In general successful","yada yada","11.15","False"
"879","General today own","yada yada","189.32","False"
"880","Song federal","yada yada","290.82","False"
"881","Phone card film appear","yada yada","61.82","False"
"882","Care trouble kind fund glass","yada yada","163.07","True"
"883","Ever hold","yada yada","223.12","True"
"884","Foreign hit skill quite","yada yada","110.88","False"
"885","Lay level smile suffer","yada yada","406.81","True"
"886","Standard sure campaign military stay","yada yada","280.88","True"
"887","Open describe practice series","yada yada","156.40","True"
"888","Majority executive common","yada yada","51.33","False"
"889","Card now","yada yada","287.18","False"
"890","Sense consider","yada yada","429.04","False"
"891","Kid amount","yada yada","384.35","True"
"892","Answer notice high there","yada yada","40.72","True"
"893","Life system","yada yada","85.30","True"
"894","Speech public less","yada yada","427.51","False"
"895","Nothing some current group","yada yada","190.05","True"
"896","Million article arrive","yada yada","410.33","False"
"897","Money individual house","yada yada","55.70","False"
"898","Top second","yada yada","475.81","True"
"899","Significant seat","yada yada","410.20","False"
"900","Base remember","yada yada","119.50","True"
"901","Fall subject together","yada yada","257.04","True"
"902","Health begin cover","yada yada","494.64","False"
"903","Building push behind politics","yada yada","344.85","True"
"904","Buy wind father","yada yada","256.79","False"
"905","Mouth religious work century","yada yada","176.75","True"
"906","Health report wife so","yada yada","96.05","True"
"907","Commercial center technology","yada yada","114.26","False"
"908","Reduce little","yada yada","268.82","False"
"909","Present nor into road pretty","yada yada","99.74","True"
"910","Small account number lawyer story","yada yada","451.84","True"
"911","Country worry","yada yada","447.07","True"
"912","Beyond play","yada yada","428.32","False"
"913","Question half","yada yada","19.78","True"
"914","Into rich effort","yada yada","281.89","False"
"915","Claim agent discover sing ten","yada yada","101.56","False"
"916","House speak often site","yada yada","36.65","True"
"917","Agency life without","yada yada","228.01","False"
"918","Attorney television bad","yada yada","29.13","False"
"919","Amount policy kitchen","yada yada","130.95","False"
"920","White career he","yada yada","498.49","False"
"921","Guy newspaper","yada yada","399.67","True"
"922","Quite really bit","yada yada","457.80","False"
"923","Feel mission involve","yada yada","291.62","False"
"924","Himself other sit","yada yada","348.68","False"
"925","Learn individual mean","yada yada","149.34","True"
"926","Statement figure record","yada yada","173.63","True"
"927","Skill whole raise","yada yada","89.53","True"
"928","Before test","yada yada","9.28","True"
"929","Within authority conference politics","yada yada","434.64","False"
"930","Suddenly industry provide","yada yada","223.90","False"
"931","Skill source","yada yada","162.75","True"
"932","State live","yada yada","200.79","True"
"933","Early product record page citizen","yada yada","308.78","True"
"934","Congress that for much his","yada yada","301.58","True"
"935","Without attorney","yada yada","229.83","True"
"936","Safe term three","yada yada","469.78","True"
"937","Population minute day available","yada yada","486.79","False"
"938","Require trip difference treat","yada yada","438.46","True"
"939","Oil identify customer","yada yada","499.19","False"
"940","Save decade them","yada yada","119.31","False"
"941","Sport ball continue behavior phone","yada yada","321.35","False"
"942","Season set consumer","yada yada","443.77","False"
"943","Green send image","yada yada","351.62","True"
"944","Throw stand like","yada yada","224.63","False"
"945","Next not politics","yada yada","82.79","False"
"946","Everything join oil","yada yada","241.55","False"
"947","Exactly concern article admit","yada yada","260.42","False"
"948","Oil political think","yada yada","441.95","True"
"949","Never increase perform hundred","yada yada","394.22","False"
"950","Until rock moment","yada yada","159.31","False"
"951","Manager rest yes adult","yada yada","272.13","False"
"952","Federal dinner look not","yada yada","158.65","False"
"953","Action budget","yada yada","372.85","True"
"954","Today enjoy","yada yada","215.53","False"
"955","Their month","yada yada","101.84","False"
"956","Way born happen","yada yada","270.06","True"
"957","Experience high let","yada yada","162.93","False"
"958","Require there","yada yada","469.67","False"
"959","Response eye happy other own","yada yada","233.23","False"
"960","Page modern Mrs","yada yada","246.38","False"
"961","Night involve","yada yada","323.52","False"
"962","Play as new near","yada yada","270.99","True"
"963","Identify deep again","yada yada","239.81","True"
"964","Window early side common","yada yada","81.21","False"
"965","Town than director top","yada yada","230.74","False"
"966","Gas answer music return interest","yada yada","498.25","True"
"967","Treatment couple happen particular factor","yada yada","201.70","False"
"968","First usually worry company","yada yada","48.51","True"
"969","Speak relate increase","yada yada","367.96","False"
"970","Magazine fill tell power letter","yada yada","210.84","True"
"971","Billion agreement more language","yada yada","418.05","False"
"972","Career still","yada yada","344.75","False"
"973","Entire example exactly man","yada yada","436.56","True"
"974","Notice government citizen away","yada yada","259.60","True"
"975","Assume attention physical until","yada yada","384.35","False"
"976","Cultural response quality improve power","yada yada","436.77","True"
"977","Address foot recently art run","yada yada","47.88","True"
"978","Social guess open take over","yada yada","42.36","True"
"979","Money time","yada yada","85.82","False"
"980","Feel benefit for","yada yada","454.44","False"
"981","Now usually","yada yada","337.94","True"
"982","Box tonight","yada yada","271.66","False"
"983","Month most","yada yada","353.98","False"
"984","Discover same return message","yada yada","23.02","False"
"985","People suddenly kind chance","yada yada","450.80","True"
"986","Fight test administration","yada yada","117.75","False"
"987","Article blue everything level","yada yada","11.71","True"
"988","Free foreign beat this true","yada yada","352.35","True"
"989","Inside firm sea","yada yada","431.48","False"
"990","He culture management student decade","yada yada","86.42","True"
"991","Financial white dream project floor","yada yada","6.30","False"
"992","Message action force official onto","yada yada","473.18","False"
"993","Score by free available","yada yada","415.29","False"
"994","Science as","yada yada","427.62","False"
"995","Picture call organization","yada yada","448.03","True"
"996","Fear speech cut but fish","yada yada","359.78","False"
"997","Attack simple ready message","yada yada","390.70","False"
"998","Change far my","yada yada","323.77","False"
"999","Floor want","yada yada","486.35","True"
"1000","Learn hit bar near","yada yada","416.14","False"
"1001","Most over","yada yada","57.11","True"
"1002","Billion goal participant prevent","yada yada","106.89","False"
"1003","Laugh decision management space","yada yada","237.47","False"
"1004","Woman affect exactly memory","yada yada","316.48","True"
"1005","Who wait fast develop","yada yada","187.45","True"
"1006","Easy commercial fall lead","yada yada","77.88","False"
"1007","Sure since skin","yada yada","83.43","False"
"1008","Until score effort family","yada yada","15.01","False"
"1009","Front play understand another","yada yada","37.11","True"
"1010","Anyone fish task vote","yada yada","27.94","True"
"1011","Recognize try choose","yada yada","264.70","False"
"1012","Record assume kitchen","yada yada","36.90","True"
"1013","Future each two","yada yada","404.51","True"
"1014","Suddenly special lead","yada yada","190.80","True"
"1015","Other door person join lead","yada yada","205.32","False"
"1016","Account finish when positive","yada yada","78.83","True"
"1017","Country kitchen tell while","yada yada","244.06","True"
"1018","President decade along structure feeling","yada yada","65.91","False"
"1019","Lot goal within measure car","yada yada","426.00","False"
"1020","Social time red","yada yada","300.84","True"
"1021","Ask politics assume check prepare","yada yada","348.04","True"
"1022","Investment these meeting through sister","yada yada","11.19","True"
"1023","Will ever successful","yada yada","341.42","True"
"1024","Miss once form","yada yada","255.22","False"
"1025","Among send respond may note","yada yada","234.56","False"
"1026","Month technology","yada yada","467.39","False"
"1027","Indicate itself","yada yada","442.15","True"
"1028","Sit rock cut","yada yada","150.20","False"
"1029","Response can later represent player","yada yada","363.77","False"
"1030","Modern road sit able","yada yada","138.40","False"
"1031","Few three training her","yada yada","229.11","False"
"1032","End reflect rock account throughout","yada yada","123.91","True"
"1033","Property film many","yada yada","378.28","False"
"1034","And decision","yada yada","100.96","True"
"1035","Any real fight capital","yada yada","359.87","False"
"1036","Foreign rock","yada yada","176.86","False"
"1037","National present","yada yada","350.31","True"
"1038","Already act your","yada yada","44.54","False"
"1039","Within upon position dinner","yada yada","167.05","True"
"1040","Must degree","yada yada","251.42","False"
"1041","Deep must hair","yada yada","448.86","True"
"1042","Have result","yada yada","283.97","True"
"1043","Sense relationship","yada yada","184.58","False"
"1044","International run","yada yada","7.88","True"
"1045","Local work professional economy","yada yada","292.72","False"
"1046","Head attention create","yada yada","260.39","False"
"1047","Sound sure","yada yada","167.20","False"
"1048","Other physical character learn","yada yada","425.76","True"
"1049","Republican industry toward seek","yada yada","202.25","False"
"1050","Some perhaps","yada yada","416.87","False"
"1051","Star war dog focus","yada yada","370.21","False"
"1052","From adult nearly improve","yada yada","284.03","False"
"1053","Model stop too Democrat artist","yada yada","414.48","True"
"1054","What usually want","yada yada","254.73","False"
"1055","But money why","yada yada","235.98","True"
"1056","Price reveal","yada yada","178.48","True"
"1057","Letter total early threat","yada yada","272.94","True"
"1058","Commercial building plant apply","yada yada","494.64","False"
"1059","Mother break system reality compare","yada yada","34.85","True"
"1060","Woman board so","yada yada","464.87","False"
"1061","Loss participant four","yada yada","304.89","True"
"1062","Or gas recognize","yada yada","386.06","True"
"1063","Little expect responsibility when difference","yada yada","434.90","False"
"1064","Someone trial","yada yada","175.06","True"
"1065","Second huge north recent fight","yada yada","383.60","False"
"1066","Foot list visit now","yada yada","56.99","False"
"1067","Discover entire pattern every","yada yada","197.21","False"
"1068","State list author crime","yada yada","497.36","True"
"1069","Old stand laugh war","yada yada","172.98","True"
"1070","Son hard yourself not","yada yada","331.68","True"
"1071","News rock everyone become","yada yada","309.45","False"
"1072","Trip system hospital","yada yada","95.05","True"
"1073","Drop story herself","yada yada","96.66","False"
"1074","Few PM leader political system","yada yada","182.24","False"
"1075","Heavy science ahead study","yada yada","465.89","False"
"1076","Laugh morning how","yada yada","41.23","False"
"1077","Entire fish capital","yada yada","348.75","False"
"1078","Process act","yada yada","403.29","True"
"1079","Environmental weight increase","yada yada","86.98","True"
"1080","Still education who","yada yada","301.64","True"
"1081","Town ahead","yada yada","300.86","True"
"1082","Business language out myself","yada yada","191.84","False"
"1083","Trip material add","yada yada","413.24","False"
"1084","Information get shoulder","yada yada","50.24","False"
"1085","Never high wear window","yada yada","397.00","True"
"1086","As understand office thing","yada yada","450.73","False"
"1087","Each ever main drop","yada yada","407.23","False"
"1088","Like hold reduce boy","yada yada","212.37","True"
"1089","Country dinner","yada yada","409.73","True"
"1090","Establish but stop factor","yada yada","493.34","False"
"1091","Drug pattern heart simply scientist","yada yada","496.26","True"
"1092","Reason against author","yada yada","401.46","False"
"1093","Heavy simple assume strategy","yada yada","173.86","False"
"1094","Idea to","yada yada","143.80","False"
"1095","Line front","yada yada","462.47","False"
"1096","Indicate between","yada yada","320.66","False"
"1097","Thousand suffer know court recent","yada yada","244.74","True"
"1098","Yourself mouth prove","yada yada","167.69","True"
"1099","Short view prepare guess","yada yada","328.67","True"
"1100","Building without road participant","yada yada","481.64","False"
"1101","World huge end","yada yada","237.79","True"
"1102","Science defense","yada yada","250.13","True"
"1103","Face whose surface","yada yada","30.05","True"
"1104","Miss drug","yada yada","349.43","True"
"1105","Now approach treatment","yada yada","179.00","True"
"1106","Tv all weight each agreement","yada yada","105.14","False"
"1107","Five or","yada yada","481.11","True"
"1108","Against resource imagine","yada yada","161.98","True"
"1109","Per heavy something","yada yada","294.78","True"
"1110","Task look subject nor","yada yada","412.28","False"
"1111","Begin spring food","yada yada","278.18","False"
"1112","Civil thousand moment government","yada yada","352.88","False"
"1113","Skin occur forward carry","yada yada","129.26","True"
"1114","Court wall instead rich","yada yada","4.23","True"
"1115","Article decade almost","yada yada","227.22","False"
"1116","Moment hear nation car treatment","yada yada","464.34","False"
"1117","Seem fly somebody pretty","yada yada","383.03","True"
"1118","Group example","yada yada","82.02","False"
"1119","Enter woman indicate","yada yada","237.11","True"
"1120","Upon community late should first","yada yada","423.92","False"
"1121","His while","yada yada","362.47","True"
"1122","Result month","yada yada","413.71","True"
"1123","No much find site","yada yada","176.27","True"
"1124","Majority level","yada yada","179.64","False"
"1125","Foot marriage often","yada yada","255.42","False"
"1126","Answer let","yada yada","198.82","True"
"1127","Big contain","yada yada","129.12","False"
"1128","Opportunity her","yada yada","407.70","False"
"1129","Animal must traditional","yada yada","33.01","False"
"1130","Test peace","yada yada","316.99","True"
"1131","Decade spring national anyone","yada yada","90.35","False"
"1132","Seat life","yada yada","370.73","True"
"1133","Take sound time result","yada yada","291.97","True"
"1134","Gun rule we law","yada yada","434.62","False"
"1135","Tough score","yada yada","350.23","False"
"1136","Back none","yada yada","109.83","False"
"1137","Adult bill recognize situation","yada yada","168.51","False"
"1138","Goal just gun agency type","yada yada","17.05","False"
"1139","Dream billion sometimes section name","yada yada","243.49","True"
"1140","Deal size sister","yada yada","259.15","False"
"1141","News instead","yada yada","143.44","False"
"1142","Meeting do most son there","yada yada","419.56","True"
"1143","Determine activity remain","yada yada","4.85","True"
"1144","Produce them less strong","yada yada","290.86","False"
"1145","Place large","yada yada","390.46","True"
"1146","See give three","yada yada","354.78","True"
"1147","Pass young","yada yada","82.52","True"
"1148","Laugh weight purpose","yada yada","486.12","False"
"1149","Spring their buy politics","yada yada","252.61","False"
"1150","Region into","yada yada","76.23","False"
"1151","Land option within by","yada yada","301.50","True"
"1152","Thus can particularly morning","yada yada","95.91","False"
"1153","Worry myself","yada yada","25.49","True"
"1154","Determine turn exactly","yada yada","45.71","True"
"1155","Long base start bad","yada yada","180.71","True"
"1156","Its outside","yada yada","385.24","False"
"1157","Window recent","yada yada","124.06","True"
"1158","Pass offer cut ago card","yada yada","61.47","False"
"1159","That morning reflect at","yada yada","485.03","False"
"1160","Identify side","yada yada","270.01","True"
"1161","Expert early million decade trade","yada yada","114.28","True"
"1162","Family organization nature","yada yada","3.82","False"
"1163","Result deal people could","yada yada","452.35","False"
"1164","Everything dinner forget","yada yada","338.78","True"
"1165","Poor avoid start difficult record","yada yada","391.19","False"
"1166","No walk Congress include","yada yada","250.91","True"
"1167","Common same Congress south represent","yada yada","270.99","True"
"1168","Standard present prevent person","yada yada","423.24","True"
"1169","Already give thousand hit","yada yada","374.24","False"
"1170","Science your","yada yada","486.20","False"
"1171","Reflect majority make safe","yada yada","353.10","True"
"1172","Field building walk","yada yada","372.09","False"
"1173","Prepare low situation","yada yada","402.17","True"
"1174","Former say","yada yada","248.30","True"
"1175","Member action agent","yada yada","281.31","False"
"1176","Though simply season","yada yada","97.77","False"
"1177","Wonder himself say language","yada yada","399.01","False"
"1178","Support success prevent war","yada yada","307.72","False"
"1179","Appear finally career option industry","yada yada","301.83","True"
"1180","Here church thing difference time","yada yada","78.06","True"
"1181","Begin heart hot least","yada yada","450.09","True"
"1182","Again body","yada yada","221.50","True"
"1183","Stop religious","yada yada","85.55","False"
"1184","Performance ten","yada yada","23.50","True"
"1185","Answer economy threat do someone","yada yada","263.05","False"
"1186","Approach age","yada yada","221.49","True"
"1187","Hotel something for ever","yada yada","80.37","True"
"1188","Defense natural dark why born","yada yada","118.96","False"
"1189","Almost still finish hospital figure","yada yada","229.36","False"
"1190","Wonder court","yada yada","414.68","False"
"1191","International main minute here here","yada yada","10.90","False"
"1192","Trouble instead degree","yada yada","500.19","False"
"1193","Family mean sort dark","yada yada","206.39","True"
"1194","Mean certain","yada yada","294.58","False"
"1195","Wide huge mind","yada yada","308.73","True"
"1196","Phone fly themselves","yada yada","479.97","False"
"1197","Recently whose area","yada yada","215.53","True"
"1198","Significant loss development shoulder","yada yada","166.56","False"
"1199","His standard form other","yada yada","109.73","False"
"1200","Still history usually set","yada yada","403.41","False"
"1201","Television them act hotel","yada yada","46.09","True"
"1202","Professional several","yada yada","272.16","False"
"1203","Remain wonder law machine","yada yada","138.79","True"
"1204","Physical become","yada yada","445.92","False"
"1205","Himself consumer traditional civil","yada yada","136.64","True"
"1206","Relationship since","yada yada","445.17","False"
"1207","Art good expect","yada yada","364.20","False"
"1208","Number Democrat every like","yada yada","461.48","False"
"1209","Cause rather black","yada yada","147.60","True"
"1210","Hope themselves different","yada yada","319.25","False"
"1211","Benefit happen difficult","yada yada","473.87","False"
"1212","Center baby power team","yada yada","20.52","True"
"1213","Allow contain","yada yada","406.13","True"
"1214","Read see food","yada yada","255.36","True"
"1215","Cover factor really agency arrive","yada yada","402.91","False"
"1216","Provide above","yada yada","440.44","False"
"1217","Best over","yada yada","412.57","False"
"1218","Common its reach","yada yada","285.96","False"
"1219","Share event speak","yada yada","420.79","True"
"1220","Stay account whatever skill method","yada yada","424.99","True"
"1221","Protect treat machine once","yada yada","451.07","False"
"1222","Instead consumer","yada yada","204.79","True"
"1223","Most somebody hold","yada yada","392.81","False"
"1224","Seat last shoulder where exactly","yada yada","162.82","False"
"1225","Size television time environment","yada yada","462.44","True"
